person_id,driving
4035062,17497.69396
3991158,17497.55255
3010607,17497.49272
1786248,17497.42924
2034133,17496.41251
886931,17495.92519
343256,17495.29626
180376,17495.09881
2218635,17494.99129
3024033,17494.68817
2988574,17494.49573
2215138,17494.28182
1729548,17494.15056
283202,17493.8518
3697698,17493.73758
3936010,17492.76931
2846436,17492.17052
171433,17491.55133
1447235,17490.61552
3196939,17490.16765
534729,17488.99753
403024,17488.8281
3558884,17487.45498
155211,17486.95658
2245457,17486.21428
143130,17486.15962
2587446,17484.75839
2870326,17484.64962
1184295,17484.38457
3996448,17484.04079
2831641,17483.94167
2679884,17482.63375
3925899,17482.55274
1817932,17481.85701
1708978,17481.74086
3880740,17480.6296
1989350,17480.53184
134498,17480.38805
2160657,17480.35676
2349397,17480.21473
3979261,17479.76057
396022,17479.58869
751969,17479.42397
1825060,17477.02337
736048,17476.36604
2888191,17474.48973
3206721,17473.19192
1707653,17471.73427
2890881,17471.58037
836223,17469.87762
3101577,17469.4235
2829477,17468.34978
2686831,17468.25789
2993623,17467.28692
2978341,17467.1973
175565,17466.75646
3770327,17466.46528
120644,17466.26566
3261055,17465.60298
2210758,17465.12331
3407752,17464.65913
83242,17464.06921
2299998,17463.47912
766886,17462.9835
1006612,17461.78341
1758180,17461.43589
862986,17460.20977
885298,17458.16269
4042934,17458.1167
3898070,17458.05476
3979643,17456.44263
1752150,17456.39574
2353805,17454.78384
794876,17454.18248
1767950,17453.9584
551772,17453.86565
2006199,17453.45717
4041472,17453.38049
277732,17452.8931
1795867,17452.54721
2788258,17452.38841
4041085,17452.10312
1681371,17451.31891
1435044,17449.93917
2666278,17449.93654
2875973,17449.82213
2021448,17449.41375
1734306,17448.45278
3344354,17448.39658
2771852,17447.98409
3158745,17446.11348
2724840,17445.95917
3291376,17444.57899
3704633,17444.37693
1052477,17443.74286
97288,17443.71402
3660745,17443.44014
1193453,17443.07002
186261,17442.97093
1880570,17442.23561
1691779,17442.20691
3198545,17440.62652
3185490,17440.43239
293104,17440.07103
2856944,17438.77812
132781,17438.75578
1722292,17438.23838
3893960,17437.89512
296349,17437.78735
1940003,17436.90945
2965876,17435.87075
3962776,17434.96024
1081913,17434.93188
239889,17434.73677
154373,17431.81623
2456125,17430.71185
1226288,17430.19863
1128753,17428.97896
3694142,17428.4404
3983751,17428.34437
1900943,17428.11495
2946117,17427.96381
2780354,17427.45065
2247222,17426.82737
3923197,17426.5706
2312740,17425.61968
763556,17425.46026
3999684,17425.22521
1413626,17425.08784
3965447,17424.78178
518412,17424.63373
1998954,17424.62864
1493149,17424.04467
3824398,17423.71396
2343418,17423.53614
3149642,17423.4413
1753108,17422.49993
2362838,17422.11447
2931466,17421.51038
3481383,17420.95588
3498654,17420.64853
2796860,17420.23342
1718707,17420.00862
1130813,17418.92308
3612459,17418.18755
2979858,17417.89643
2228328,17416.70567
3994513,17415.75863
2773815,17415.40063
3254951,17415.31487
955426,17414.16419
2632110,17413.96943
114280,17412.70892
3160594,17412.06912
2860890,17411.81158
583604,17411.11646
2799166,17411.06939
1792135,17410.98892
2296197,17410.84678
3155665,17409.89973
1115662,17409.33484
3520781,17408.0481
560017,17407.96631
4004638,17407.20295
3364805,17406.66038
1928305,17406.25007
1738,17405.48858
2341443,17405.44689
1944456,17405.12414
2956774,17404.80655
224234,17404.47289
1341305,17403.98225
2227037,17402.32108
3997246,17401.73289
2120602,17401.70899
3855537,17401.45564
2615744,17401.26477
2666193,17401.06728
3239780,17400.9331
42311,17400.4776
1757882,17400.47182
3875585,17399.23671
706,17399.07852
3353903,17398.22904
1216439,17397.84808
527803,17397.68533
166757,17397.4433
1886141,17396.80835
1970354,17396.08308
1700371,17395.83635
2802019,17395.29056
3882677,17392.71639
195287,17392.70308
3111350,17392.67717
2727910,17392.33946
1002106,17392.2262
3123940,17391.90936
1516099,17391.80869
1459748,17391.41193
1353551,17391.07819
210904,17390.22572
2257909,17390.20565
2384032,17389.71088
2805133,17388.70106
4044358,17388.55887
1148348,17388.37181
273928,17388.36748
2856268,17388.25131
3108375,17388.23558
3140199,17387.66027
1418552,17387.65382
1875946,17386.82938
1741605,17386.53728
3927401,17386.25103
418850,17385.94964
2337584,17385.25577
1697348,17385.17529
1791202,17384.97188
2728804,17382.11061
3124189,17380.85182
1561257,17380.03154
1793195,17379.09107
210628,17376.99064
4040592,17376.90278
1564342,17376.58883
1445326,17376.50021
1129240,17376.32471
1661028,17375.92972
806063,17375.81792
4024837,17375.24842
877807,17373.44343
3166872,17372.08527
1824039,17371.85002
3004079,17371.06423
4042562,17370.69492
1318468,17369.06759
1516149,17368.39521
1673855,17367.74153
1625646,17367.54113
2904244,17367.50882
3705882,17366.93136
2866821,17366.47905
1199956,17364.99042
3898699,17364.9327
1817237,17364.89439
3877559,17364.7881
3951622,17364.2022
570692,17364.17006
1468665,17364.09846
3132980,17363.55699
741100,17362.88328
864601,17362.77212
2948017,17361.99399
1244459,17361.82662
2555371,17361.69391
671296,17361.12401
3632549,17360.62434
2830993,17360.09356
3962124,17359.92606
1920019,17359.65868
3839792,17359.62878
3471046,17359.48553
1280720,17359.23838
1254945,17358.86224
2071440,17358.6582
1540460,17358.48702
1657839,17356.8136
1483087,17356.53615
904303,17356.37717
135006,17356.35645
997697,17355.78317
2406906,17355.22811
4026249,17351.88855
1730298,17351.49953
1829917,17351.19159
2812752,17351.05838
192300,17350.79321
1661098,17350.58119
318658,17350.02285
1586220,17349.66566
46021,17348.65356
2963566,17348.51169
2094778,17348.489
1728340,17347.81801
3982806,17347.56036
4007674,17347.24526
4020681,17347.15559
88191,17346.99402
523809,17346.84991
1861621,17345.92388
904815,17345.86229
2833544,17345.12887
3406265,17344.93126
1311078,17344.68338
3727766,17344.33505
3138283,17343.75404
2705424,17343.42655
2112589,17342.58209
2420845,17341.08436
205107,17340.75389
310939,17340.53228
1326502,17340.51813
3572234,17339.98078
1892229,17339.72278
1982494,17339.13323
3994567,17338.76719
2200738,17338.49188
20958,17338.24933
1777216,17337.79604
1928616,17337.63859
2410978,17337.19909
1804039,17336.90723
505611,17336.14674
2997619,17335.08608
3932962,17332.9947
1497028,17331.92207
1999246,17331.48676
1856282,17331.02747
1541348,17330.80936
2182389,17329.84594
3791590,17329.79485
1756328,17329.78068
1778301,17329.23685
2006567,17328.75425
13188,17328.33579
2876009,17327.74762
854179,17327.17012
2856841,17326.23924
4002818,17325.42378
1533489,17324.49632
3966953,17324.3928
2978335,17324.13029
2215151,17323.22564
1909096,17322.3367
3665418,17322.28683
2983953,17322.08182
2782574,17321.70979
573062,17321.61587
2993549,17321.17993
2955945,17320.67871
115391,17320.65114
3926631,17320.35617
1426660,17319.62522
2263677,17318.70987
1171388,17318.43534
1797394,17318.40061
881883,17317.98182
2185812,17317.77688
1260315,17317.6968
2266465,17317.15614
37397,17317.01357
1818545,17317.01205
1307901,17316.45911
1313347,17315.98335
1350318,17315.52323
2268435,17315.4606
888586,17314.88781
3924966,17314.65144
1442847,17313.2733
1544363,17312.86566
2166498,17312.12675
1353690,17311.97497
2485989,17311.46902
1731699,17311.14201
3673872,17310.11232
1609474,17310.04247
3340389,17310.01037
43936,17309.94206
1021724,17309.57815
1343073,17308.63868
2253632,17308.38099
442320,17307.61235
1790241,17306.87772
316845,17306.02991
1126410,17305.44468
6970,17305.39577
1277923,17304.89266
1357891,17304.72058
2930897,17303.32366
188039,17303.01826
1750890,17302.73724
3339674,17302.579
93768,17302.13609
2431308,17301.96335
4031009,17301.96063
197117,17301.67684
1736538,17301.03293
3535559,17300.81092
3117880,17300.78141
2958413,17300.46713
89614,17299.5831
2509102,17299.02902
3342086,17298.10867
1895858,17296.89976
926067,17296.78603
3215719,17296.30632
2389491,17295.54153
226954,17294.73224
2193260,17294.53059
3631461,17293.65899
514226,17293.05532
2908579,17292.6819
901650,17292.48195
1954991,17291.12742
944519,17290.78742
4024791,17290.101
863369,17289.72352
3163164,17288.58855
2171424,17288.19956
1720972,17287.44561
1919137,17287.39253
3337305,17286.66004
752,17285.98886
386411,17285.70021
3127855,17285.63722
57143,17285.62862
440131,17285.39711
2920535,17285.1834
3944687,17285.00939
1690360,17284.08069
2351886,17283.92168
3370669,17283.487
12334,17283.47387
2988418,17283.05626
3679815,17280.77616
237301,17279.71736
3977145,17279.31871
248649,17279.18252
1125428,17278.33292
1233203,17278.24428
442319,17278.23507
1338011,17277.99837
3987721,17277.9894
1947410,17277.81635
2414114,17277.61545
2357817,17277.31983
505648,17276.81535
2011327,17276.1856
3376815,17275.60283
116153,17274.81387
1861356,17274.78008
3826593,17274.63099
66579,17274.27557
1993315,17274.15061
3133197,17273.67142
2006705,17272.96987
1349000,17271.8629
2235261,17271.61539
1822262,17269.82704
2447382,17269.64911
2765703,17269.46261
2836961,17268.9726
2773131,17268.46963
125058,17267.10324
3483653,17264.96215
107597,17263.65134
1718777,17263.30465
2762487,17262.92768
1808949,17262.84316
718498,17262.50704
3813607,17262.01365
1532472,17261.08386
251453,17260.44898
4039530,17260.33466
4042745,17259.83753
1658683,17259.73635
4037005,17259.01348
1992837,17258.99195
2354432,17258.62668
1672785,17258.13111
2941041,17258.06526
600552,17257.45642
1892236,17257.3089
1349317,17256.96103
1868961,17256.27262
1862892,17256.17236
1303337,17256.09638
889438,17255.79332
1499894,17255.03292
3202799,17254.72582
3160005,17254.57017
1512444,17253.94087
3888072,17252.87388
3664239,17252.5622
1747705,17252.53634
3785000,17252.20858
1120747,17251.57276
2201529,17251.02968
2967144,17250.55216
2807773,17248.51145
4041221,17248.08177
231154,17247.80131
2684830,17246.92045
252980,17246.7502
2228496,17244.78971
1409787,17244.29581
3957066,17243.07594
1838231,17242.95065
3016159,17242.84858
2048145,17241.70939
154518,17241.54501
109854,17241.43893
4004952,17241.24801
2179631,17240.69781
3326145,17240.23143
1762052,17239.89168
29048,17238.67923
1861256,17238.41911
538461,17238.17257
144831,17237.95649
1089956,17237.80346
2354511,17237.64876
2261299,17236.84919
2012444,17236.62014
3775855,17235.73091
552011,17235.66487
1015285,17235.64082
2354105,17234.9904
2211368,17234.49317
2823564,17233.96383
447863,17233.24796
813871,17232.39224
232384,17232.07704
4016419,17230.98209
1337116,17230.91799
1729426,17230.86659
1421717,17229.68229
2780311,17229.45715
1804966,17229.39946
2959948,17229.18104
3662373,17228.75932
3142915,17228.5313
4000128,17227.50016
1254333,17226.25007
1327087,17225.76723
1608974,17225.34124
3962512,17224.72752
87873,17224.55522
1969609,17223.63063
3878034,17223.55239
2777004,17223.52292
920679,17223.20402
1570287,17222.99291
4038233,17222.36202
3081969,17221.88526
302351,17221.82454
1708509,17220.49016
1696052,17219.19603
2889082,17218.77215
2989327,17218.58651
2013498,17218.48112
2991744,17218.32491
3226258,17217.51789
153285,17217.28295
891441,17216.19232
1983092,17215.63049
1483978,17215.61782
190044,17214.55031
1702728,17214.25435
1472964,17213.95242
3019096,17212.88067
1841159,17211.75113
3729697,17210.72222
1230495,17210.08812
2829530,17209.68653
3978911,17209.39085
837931,17208.97258
2244791,17208.69806
2066125,17207.51008
2264331,17207.35712
781064,17207.02763
4000340,17205.27973
2011433,17205.21434
2701981,17204.1565
2154741,17204.12716
3242128,17203.65041
1319524,17203.07909
1767157,17201.23249
542711,17200.75464
1359346,17200.36761
2190796,17200.02318
3313407,17199.16798
803566,17198.31609
1952660,17197.85766
1811401,17197.74795
3582568,17197.32898
1761995,17197.04473
550993,17195.34894
1702779,17195.08731
1264305,17194.00301
1763922,17193.70049
397403,17193.1549
2838684,17193.12355
1329146,17192.5033
203614,17192.23434
489479,17191.93272
2019849,17191.56867
593460,17190.67048
1523365,17190.66198
3288290,17189.78331
3105501,17189.44035
3384702,17188.69465
3960604,17188.29598
1549096,17188.11988
889482,17188.02963
2740732,17187.29342
1551731,17186.01463
2413746,17185.97105
4002322,17184.6822
1920457,17182.76467
796124,17182.22745
3917736,17181.96292
762315,17181.70834
98545,17181.45266
2889729,17181.38328
120373,17180.89111
936738,17180.18838
1774494,17179.95456
3996426,17179.82337
3658641,17177.68415
1333592,17177.11277
1329724,17176.86128
2929058,17176.41854
1744777,17176.08689
1850581,17175.17542
2702091,17174.60658
2804463,17173.60941
98287,17173.20651
1703358,17171.47016
1958949,17171.42744
199982,17170.49159
2919152,17170.47558
193533,17170.26706
2627746,17170.05615
1488904,17169.72347
2645628,17167.6082
1713486,17166.75115
3879271,17166.49686
1015478,17166.42603
2017194,17165.99668
3162991,17165.89817
3016036,17165.07177
1240386,17165.01832
2178209,17164.62899
1490355,17164.52642
1888324,17163.94685
2953150,17163.53422
1786030,17162.21666
2983612,17162.00753
2733802,17160.59726
3917006,17160.29905
3554747,17159.37865
2905732,17159.15974
1810394,17157.6715
880239,17157.25244
3013800,17157.13539
2846431,17156.0778
1979650,17155.5241
163584,17154.50765
1851995,17154.38149
1046238,17154.03993
3038764,17153.90527
215225,17153.78244
3928441,17153.7423
1981552,17153.4128
1207815,17153.11006
260372,17152.88834
2846716,17152.52144
3541808,17152.23242
1292059,17152.22309
1542567,17152.20221
3153668,17152.19822
2428668,17151.97509
1862813,17151.39879
2857354,17150.33148
3523143,17149.49488
2077131,17149.49135
3022104,17147.63313
1194201,17146.75906
1440894,17146.61531
1954058,17145.67123
4027367,17145.57607
245636,17145.44293
2901805,17145.29257
1836693,17142.99119
128297,17142.98393
1259800,17142.86562
890665,17142.71754
3349683,17142.51489
3684139,17142.41987
3683716,17142.23629
146476,17141.90821
1775303,17141.66703
1940014,17140.95941
2624224,17140.82342
533780,17140.62839
3006325,17140.07331
2957343,17139.84989
3892052,17139.8288
1386954,17139.4132
3261595,17139.28851
1324367,17138.45215
3115063,17137.40682
3931719,17137.05952
3167908,17137.04
1466787,17136.90684
1940906,17136.79514
313684,17136.58159
1068,17135.44011
2176468,17134.80197
2979206,17133.99529
585799,17133.86013
3194102,17131.38186
430529,17131.23902
311260,17129.36329
1926658,17128.99261
229201,17125.76013
1675669,17125.56986
3012597,17124.85615
3578299,17124.45501
1830220,17123.38828
1192250,17122.62044
1205274,17121.61054
4027317,17120.5257
1782316,17120.06851
2658705,17119.3436
550777,17118.72509
163636,17118.47801
439748,17117.63971
190155,17117.62439
1507756,17117.50331
1438810,17117.17455
2168705,17116.88815
2997251,17116.16388
3160847,17116.11871
1235003,17115.76213
3265234,17115.43348
1693081,17115.14915
2582515,17115.02558
537625,17114.92054
394731,17114.647
740459,17114.18002
2610141,17113.94157
3677070,17113.26742
809664,17112.67864
2794661,17112.58779
212739,17112.15759
1488145,17111.66032
208540,17111.65761
2023701,17111.06092
1192932,17110.74055
1875309,17110.47573
1868345,17109.7958
693512,17108.96907
421530,17108.57015
2945779,17108.11096
4009484,17107.25616
1721288,17104.87541
1353646,17104.83804
1761812,17103.72628
1751978,17103.54271
2912973,17103.47063
1160652,17103.44897
2988148,17103.40468
1870667,17102.88755
1446078,17100.27404
2955205,17100.19043
1014000,17098.26516
1259704,17097.93944
3843569,17097.45531
1686676,17097.16449
1208926,17096.22505
41828,17095.70926
1687881,17094.42257
1459087,17094.18726
1452183,17093.49849
3142716,17092.70008
2017752,17090.40086
2999414,17089.90419
56318,17089.74525
3365187,17089.21877
199176,17088.72942
1959612,17088.59591
1864419,17087.75982
886747,17087.67506
1360275,17085.10459
161106,17084.57239
2890762,17083.15065
3633353,17082.97467
3763098,17082.58117
169123,17082.58034
1567498,17081.94611
163821,17081.89027
1560269,17080.95608
778802,17080.84552
2179602,17079.98729
4020997,17079.36518
2778016,17079.18903
843401,17077.79991
263397,17077.62152
2883347,17077.60258
1513197,17077.05861
3653725,17075.88103
1863513,17075.50029
537307,17074.01355
4016727,17073.15509
1538692,17072.85192
2634004,17072.80531
300049,17072.48091
1850579,17072.3788
3298781,17072.37069
562967,17071.94334
2878555,17070.67879
1968632,17069.85621
3364281,17069.75908
1430351,17069.6755
597047,17069.37906
807356,17069.22632
3896073,17068.7518
3160420,17067.14397
2665180,17066.66252
2797966,17062.591
1535418,17061.05685
3163120,17060.97737
1224826,17060.80429
2660204,17060.29457
2470888,17059.78043
1792432,17059.62919
2741241,17059.26937
3847373,17058.96672
1921292,17058.38675
3195659,17058.2412
772303,17058.12396
2829182,17057.77379
867826,17055.56645
876245,17054.71697
2181633,17053.71406
2429776,17053.55382
876631,17053.38367
3587770,17053.00977
641069,17052.29248
2219543,17051.94352
327710,17051.78224
1317980,17051.04068
1194200,17051.00601
4013107,17050.80963
3146547,17050.52591
1516098,17050.10226
2959094,17049.67048
3535520,17049.4562
2216749,17049.15407
4008922,17048.54011
2735677,17048.34701
1511586,17048.26646
3287540,17047.70248
1358612,17047.62661
1129824,17047.42482
2353993,17047.22953
2189209,17047.15426
3794945,17046.85396
3242149,17046.67747
3737667,17046.06188
1921010,17045.89233
2003897,17045.35659
3531434,17045.24281
3936436,17044.52362
1703449,17044.31012
1103382,17044.12183
2901817,17042.85406
1365267,17042.68623
857950,17037.1169
873417,17036.93058
3321470,17036.85238
817428,17036.57897
2954283,17035.30448
1075643,17035.20485
3261176,17034.76922
879257,17034.49476
3070028,17034.40587
2301631,17034.38135
38192,17034.33637
537579,17034.31893
2167367,17034.15227
3881684,17034.01671
1678204,17033.89003
3251732,17033.48842
2002515,17032.28647
2955439,17031.7834
2904144,17031.17393
2041544,17030.40075
747826,17030.05429
3729948,17029.30855
187720,17029.03423
81309,17026.79402
1941623,17026.46469
2986816,17025.70327
1701663,17025.45406
775923,17025.3882
2792450,17024.56887
2265132,17024.23784
2427433,17024.08953
1964067,17023.32825
1697961,17023.11638
1070879,17022.84063
3271944,17022.60914
228591,17021.59395
2015580,17021.55153
1302480,17020.78889
2922116,17020.7456
3883548,17019.41439
3923946,17019.22154
137390,17019.06856
3966500,17018.7982
3304662,17018.4357
1476492,17018.37404
1113824,17018.24838
3927126,17018.03029
1756708,17017.10852
3126386,17017.04091
3462854,17017.02054
1930270,17016.94221
1246545,17016.41871
3923551,17015.89521
772570,17014.75517
237987,17013.42479
3009452,17012.78656
265965,17012.62367
3820004,17011.54042
649980,17011.17257
2834971,17010.38465
2776731,17009.95612
3288322,17009.55865
2938699,17008.46175
2993741,17008.27939
444834,17008.20144
3931705,17007.34731
3173330,17007.28576
295222,17007.10973
2789668,17006.38562
245915,17005.70515
35298,17004.47564
1816677,17003.1334
1278124,17002.77987
2941060,17002.57606
2974412,17002.15901
3163194,17002.13371
3271441,17001.29018
2855711,17001.06202
1445514,16999.06648
2906879,16998.70719
2633411,16998.33742
1851597,16997.90977
2899318,16997.55092
554275,16996.86409
1996009,16995.32947
1485954,16995.15115
1849918,16993.9421
3285285,16993.53813
1823431,16993.32614
2896963,16993.09518
1698236,16992.31955
1785571,16991.60305
3466480,16991.42867
1446749,16991.28831
2977343,16990.0561
2416016,16989.57036
2229918,16989.52366
1505640,16989.17488
1719909,16988.4064
3962826,16988.13183
719524,16988.03151
1197227,16987.72979
213154,16987.21093
2228083,16986.7172
1760657,16986.40711
1781565,16985.48039
2259155,16984.86344
3947242,16983.20044
3933912,16982.01543
169839,16981.79015
2765150,16981.67971
2988750,16980.97554
3853346,16980.78398
1697158,16980.43965
1374138,16979.79604
1737782,16979.18521
1196497,16979.14521
2978603,16978.59145
3710696,16978.45658
1302247,16976.08497
1705356,16975.75745
3492990,16975.60738
2381159,16975.39525
1293906,16975.08752
369426,16974.2849
1120418,16974.0638
250225,16973.53156
1763752,16972.98152
1888118,16972.78285
3194474,16972.76062
258413,16972.51166
229438,16972.13766
1572084,16971.139
3655635,16970.8438
762842,16970.56456
1709503,16970.49319
1909777,16970.44445
3761821,16970.19339
2424579,16969.94329
733724,16968.88657
1690490,16968.52007
1919912,16968.30097
2983613,16967.80503
1794829,16967.27914
3161943,16966.49474
1560180,16965.97513
2076139,16965.00604
3910276,16963.76061
1921111,16962.47916
358434,16962.35129
804585,16961.35
3730654,16961.05399
65153,16960.59143
333317,16960.50228
3164969,16960.24235
2022302,16959.93812
178614,16959.86625
1886500,16959.02806
1139820,16957.05154
254051,16956.70132
2803059,16956.22671
3967300,16956.14564
534490,16954.9513
1550543,16954.42901
1848026,16954.30324
3893753,16953.81424
1691380,16953.20654
1812651,16952.60979
1720854,16952.56188
476540,16951.95673
3849456,16951.60803
2518966,16951.42749
1856499,16950.7922
1274125,16950.78132
3456279,16949.08896
1279255,16948.76262
1722628,16948.15799
1315600,16948.00453
579967,16947.5712
3999528,16946.67731
1939693,16946.56538
1858100,16946.20199
1362829,16946.03312
1091854,16945.78454
3858981,16945.29842
30113,16944.62658
2321625,16944.3876
3986197,16944.02472
891243,16943.48065
246673,16942.47946
2896073,16942.32992
206225,16941.06869
1808948,16939.93498
2226393,16939.02602
1215721,16938.94544
1401831,16938.82452
1790758,16938.23544
192872,16937.43865
3880263,16937.03617
3108560,16936.45734
892700,16935.96979
2709893,16935.55509
1220733,16935.4472
1921804,16935.07605
1228027,16934.96465
237989,16934.92767
1298005,16934.57335
498961,16934.3698
4023044,16933.94033
2966957,16933.14693
98492,16932.37313
1167879,16932.09621
2360906,16931.88282
532772,16931.13663
1882431,16931.12977
1666442,16930.22834
1786116,16930.08234
1219647,16929.84249
167849,16929.23586
3734492,16928.81537
798570,16928.46193
2189823,16928.44818
2956052,16928.36259
3641939,16927.03467
870285,16926.25665
2265882,16926.2563
3530568,16926.14243
1857893,16925.45835
2935406,16924.63379
2890239,16922.47463
3442750,16921.23541
248509,16920.53058
3931826,16919.316
2675276,16919.23734
2209904,16918.49577
3134317,16918.45246
526442,16918.20416
2006566,16918.08947
3234075,16917.34733
3110583,16916.91176
1926823,16916.69353
3939190,16916.52091
2392182,16916.34302
3346101,16915.87539
1141771,16915.05247
1399921,16914.64693
1800342,16914.36212
1460381,16914.15967
4016025,16913.46169
3762421,16912.66833
1014182,16912.07504
217823,16910.7418
773542,16910.67784
1869559,16910.57371
3555278,16910.53514
3315936,16910.30888
3773544,16910.06894
2158412,16909.58076
105101,16908.58346
3280469,16908.11017
1751580,16908.06897
3882152,16907.1729
2429827,16906.17662
210694,16906.14309
3365861,16905.99102
1446750,16905.14739
96997,16904.96204
1799783,16904.94918
2857355,16904.77702
3632832,16904.19204
3160719,16903.63502
2352957,16902.82394
3366981,16902.77752
322151,16902.10168
831780,16900.58026
1682281,16899.92787
1861257,16899.11111
2880634,16899.09209
3971773,16898.41896
1973580,16897.97405
2181839,16897.69734
1706784,16897.426
631164,16897.15018
1198186,16896.70074
223349,16896.53527
916227,16896.00883
1761247,16895.19082
1821470,16894.73801
443173,16894.59768
2261602,16894.214
1719821,16893.57428
98468,16893.01877
1920083,16892.70403
3220215,16892.56417
247956,16891.92263
1523125,16891.44483
314038,16891.41324
3658426,16890.61294
4016702,16889.08615
1439086,16887.5179
1057262,16887.38363
2394077,16886.39234
1815863,16885.55139
4013854,16884.77685
2224396,16884.25162
73604,16883.9814
3921894,16883.53117
344099,16882.92248
1750341,16880.62446
893697,16880.61318
2582905,16879.6081
2452322,16879.39664
1466678,16879.17724
1461444,16878.6648
1536495,16878.50695
364919,16877.4695
3013008,16877.41763
1821254,16876.70369
2765731,16876.58361
1930372,16876.38646
1943287,16875.36108
75648,16874.4306
2217547,16874.19171
2800857,16873.74975
1792553,16873.67998
86400,16873.21789
1476422,16872.93481
2565941,16870.84006
3878239,16869.97067
92766,16869.58
1852285,16869.39775
3159453,16868.87675
1193303,16866.02046
3986547,16865.8477
1688949,16865.11474
1254944,16863.99527
1237116,16863.83876
1250718,16863.65216
1240346,16862.78516
126259,16862.41382
50740,16861.78328
3138582,16860.35037
250382,16860.14618
2006707,16859.14062
2988824,16857.99234
2926382,16857.54958
865027,16856.97472
2798454,16856.93821
2897467,16854.46633
3947444,16854.19669
1551570,16854.12848
221888,16853.66582
186107,16853.58215
3342119,16853.50073
2620127,16852.21194
1182874,16850.77889
10706,16848.35807
240743,16847.58095
3302592,16847.51618
2950913,16847.16988
1868966,16846.61632
294773,16846.3799
369054,16846.13012
2013493,16845.4924
3813610,16844.77491
2354481,16844.64691
2949448,16844.1301
2819015,16844.03518
2780385,16843.73474
1140406,16842.22927
46718,16842.17635
2798762,16840.65272
3018026,16839.44186
1934022,16839.06514
186824,16838.94832
1867623,16838.93421
3974796,16836.46313
1486181,16836.45989
2915540,16835.64625
3020500,16835.17454
3964951,16834.80937
3271996,16834.37383
2909618,16834.09747
2352311,16833.3487
1672296,16832.13126
3248336,16831.97629
3989431,16831.01223
2632877,16830.72889
2788522,16830.47655
1697948,16830.39989
1039445,16830.10673
3102427,16829.09444
1846057,16827.95952
2762108,16827.45794
2012906,16827.15742
1103350,16827.07709
2977155,16824.42965
1306484,16824.01814
1834832,16823.63001
1947098,16823.28603
1062553,16823.03589
1889563,16822.82127
2004536,16822.44248
2588127,16821.95604
319624,16821.2901
2342205,16821.17199
827422,16820.20188
2129480,16819.99316
1199598,16819.86478
741406,16819.3953
493731,16819.2941
2502122,16819.10722
69770,16818.1794
1831485,16817.64514
1945091,16817.52478
96216,16816.44396
22031,16814.07953
870904,16813.7002
2854443,16813.1432
4012691,16812.239
2655773,16811.83881
1723672,16811.82215
4001564,16811.75369
2740191,16810.47222
2154514,16809.43376
217633,16808.52209
222545,16806.54799
2413890,16805.73638
1326625,16805.72238
1919950,16805.28987
2434220,16805.2037
2237712,16805.15842
2614937,16805.08635
2821814,16804.36034
165206,16802.9406
177109,16802.74413
1889015,16801.76475
2985199,16801.3475
3310214,16800.09589
2760142,16799.84012
794559,16799.60405
3967826,16799.12963
2260144,16797.72119
2179545,16796.54461
2017114,16794.27743
945259,16794.0153
215455,16791.3864
635595,16789.99862
3964943,16789.45864
2661017,16789.40699
60290,16788.42536
1312090,16787.78459
190576,16786.82399
2158024,16785.99239
4044417,16785.16922
1297263,16785.10557
3079469,16784.85318
2778017,16782.98785
2652280,16782.95484
3935043,16782.33877
1207507,16781.73649
974119,16781.68814
2260439,16781.57609
1944480,16780.63536
3626628,16780.35953
2651854,16778.1137
3638197,16777.74092
38213,16776.3135
3969690,16776.09789
2728123,16774.58934
878118,16773.79759
372088,16773.60653
1454112,16772.94455
2352043,16772.87471
8044,16772.40145
1297676,16771.86298
1944230,16771.78242
1145660,16771.64561
1734307,16771.50442
2219762,16771.48232
1940898,16771.47632
3679270,16770.34924
2724750,16770.23881
4019978,16770.06512
3988927,16769.79032
1760556,16769.53686
2177120,16768.36674
3765457,16767.52388
2364929,16767.21254
1756562,16766.87694
2390518,16766.8651
820,16764.94711
217200,16764.64612
3514690,16764.1447
1302590,16763.43495
507444,16763.29484
2765415,16761.00539
1965927,16760.7425
1190184,16760.7088
1863722,16760.23463
1737542,16759.9252
799580,16759.82004
1877769,16759.54752
2739013,16757.89884
3194587,16757.75416
3092844,16757.46939
542500,16757.45703
599115,16756.97158
416326,16756.84654
3747622,16756.4722
1926231,16755.55011
3772777,16755.50077
3956046,16755.03739
3022682,16754.94853
1869809,16754.84761
3697888,16754.28705
2223571,16754.09757
3116435,16753.91664
1862317,16753.6917
1885957,16752.94856
1803312,16752.66897
4027737,16751.41701
552340,16751.39585
1324244,16750.93828
3825928,16750.38965
52885,16749.32743
1472472,16749.04958
67189,16748.58478
3762823,16748.22543
115594,16748.12258
1428327,16747.69228
1337582,16747.52489
12776,16747.33882
3979430,16746.98432
2619206,16746.96001
43935,16746.58092
444990,16746.17886
3004924,16745.69003
1200360,16745.51759
2980835,16744.47944
1754617,16744.13246
2213831,16742.95743
1789048,16742.23287
1826404,16742.15529
3684138,16741.32622
3519168,16741.06186
1694605,16739.96481
2445468,16739.06761
2901818,16738.1527
7036,16736.12447
87486,16736.07558
3524453,16735.29506
1990876,16734.7304
1765240,16734.36437
130475,16733.84345
3123448,16733.5916
3700937,16733.36485
1778272,16732.75793
1678602,16731.57906
902375,16730.22169
1062641,16729.04518
2645806,16728.79052
